"차종","엔진","트림","외장칼라","내장칼라","생산번호","출고센터","생산일","옵션","판매가격(만원)","기본조건","생산월조건","판촉차조건","페스타조건","슈퍼세이브조건","조건 계"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","블랙원톤","HH  061261","칠곡출고","2025-04-14 00:00:00","무옵션","4005","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","블랙원톤","HH  061294","울산배송","2025-04-14 00:00:00","무옵션","3871","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","블랙원톤","HH  061312","울산배송","2025-04-14 00:00:00","빌트인캠2","4119","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","블랙원톤","HH  061260","아산출고","2025-04-14 00:00:00","무옵션","4005","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","블랙원톤","HH  061316","울산배송","2025-04-14 00:00:00","빌트인캠2","4119","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","블랙원톤","HH  061259","아산출고","2025-04-14 00:00:00","무옵션","4005","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","블랙원톤","HH  061306","담양출고","2025-04-14 00:00:00","무옵션","3871","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","블랙원톤","HH  061295","영남출고","2025-04-14 00:00:00","무옵션","3871","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","블랙원톤","HH  061224","칠곡출고","2025-04-14 00:00:00","무옵션","4005","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","블랙원톤","HH  061281","아산출고","2025-04-14 00:00:00","무옵션","3871","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","블랙원톤","HH  061282","아산출고","2025-04-14 00:00:00","무옵션","3871","","","","","100","100"
"싼타페","가솔린","캘리그래피","어비스블랙펄","블랙모노톤(블랙잉크)","HH  061398","영남출고","2025-04-15 00:00:00","파킹어시스트플러스2,빌트인캠2,BOSE프리미엄사운드시스템","4853","","","","","150","150"
"싼타페","가솔린","캘리그래피","어비스블랙펄","블랙모노톤(블랙잉크)","HH  061384","남양출고","2025-04-15 00:00:00","파킹어시스트플러스2,빌트인캠2,BOSE프리미엄사운드시스템","4853","","","","","150","150"
"싼타페","가솔린","캘리그래피","어비스블랙펄","블랙모노톤(블랙잉크)","HH  061324","원주출고","2025-04-15 00:00:00","파킹어시스트플러스2,빌트인캠2","4566","","","","","150","150"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","피칸브라운투톤(디자인플러스)","HH  061212","아산출고","2025-04-15 00:00:00","무옵션","4142","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","블랙원톤","HH  061368","담양출고","2025-04-15 00:00:00","빌트인캠2","4119","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","피칸브라운투톤(디자인플러스)","HH  061404","칠곡출고","2025-04-15 00:00:00","무옵션","4134","","","","","100","100"
"싼타페","가솔린","익스클루시브","사이버 세이지 펄","블랙원톤","HH  061389","아산출고","2025-04-15 00:00:00","무옵션","3546","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","피칸브라운투톤(디자인플러스)","HH  061403","아산출고","2025-04-15 00:00:00","무옵션","4134","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","피칸브라운투톤(디자인플러스)","HH  061397","칠곡출고","2025-04-15 00:00:00","무옵션","4134","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","피칸브라운투톤(디자인플러스)","HH  061396","함안출고","2025-04-15 00:00:00","빌트인캠2,플래티넘2,시트플러스","4360","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","피칸브라운투톤(디자인플러스)","HH  061383","아산출고","2025-04-15 00:00:00","무옵션","4134","","","","","100","100"
"싼타페","가솔린","익스클루시브","사이버 세이지 펄","블랙원톤","HH  061400","아산출고","2025-04-15 00:00:00","무옵션","3546","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","피칸브라운투톤(디자인플러스)","HH  061379","칠곡출고","2025-04-15 00:00:00","무옵션","4134","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","피칸브라운투톤(디자인플러스)","HH  061370","아산출고","2025-04-15 00:00:00","무옵션","4134","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","피칸브라운투톤(디자인플러스)","HH  061339","아산출고","2025-04-15 00:00:00","빌트인캠2","4179","","","","","100","100"
"싼타페","가솔린","익스클루시브","마그네틱 그레이 메탈릭","블랙원톤","HH  061425","칠곡출고","2025-04-15 00:00:00","무옵션","3546","","","","","100","100"
"싼타페","가솔린","익스클루시브","마그네틱 그레이 메탈릭","블랙원톤","HH  061431","원주출고","2025-04-15 00:00:00","무옵션","3546","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","블랙원톤","HH  061338","울산배송","2025-04-15 00:00:00","빌트인캠2","4119","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","피칸브라운투톤(디자인플러스)","HH  061387","아산출고","2025-04-15 00:00:00","빌트인캠2,시트플러스","4261","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","피칸브라운투톤(디자인플러스)","HH  061355","영남출고","2025-04-15 00:00:00","빌트인캠2","4179","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","피칸브라운투톤(디자인플러스)","HH  061375","아산출고","2025-04-15 00:00:00","빌트인캠2,시트플러스","4261","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","피칸브라운투톤(디자인플러스)","HH  061388","아산출고","2025-04-15 00:00:00","빌트인캠2,시트플러스","4261","","","","","100","100"
"싼타페","가솔린","익스클루시브","마그네틱 그레이 메탈릭","블랙원톤","HH  061408","남양출고","2025-04-16 00:00:00","무옵션","3546","","","","","100","100"
"싼타페","가솔린","캘리그래피","어비스블랙펄","블랙모노톤(블랙잉크)","HH  061450","함안출고","2025-04-16 00:00:00","듀얼와이드선루프,빌트인캠2,BOSE프리미엄사운드시스템,파킹어시스트플러스2","4942","","","","","150","150"
"싼타페","가솔린","익스클루시브","마그네틱 그레이 메탈릭","블랙원톤","HH  061444","함안출고","2025-04-16 00:00:00","무옵션","3546","","","","","100","100"
"싼타페","가솔린","익스클루시브","마그네틱 그레이 메탈릭","블랙원톤","HH  061454","함안출고","2025-04-16 00:00:00","무옵션","3546","","","","","100","100"
"싼타페","가솔린","익스클루시브","마그네틱 그레이 메탈릭","블랙원톤","HH  061466","칠곡출고","2025-04-16 00:00:00","무옵션","3546","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","피칸브라운투톤(디자인플러스)","HH  061491","아산출고","2025-04-16 00:00:00","무옵션","4142","","","","","100","100"
"싼타페","가솔린","익스클루시브","마그네틱 그레이 메탈릭","블랙원톤","HH  061437","신갈출고","2025-04-16 00:00:00","무옵션","3546","","","","","100","100"
"싼타페","가솔린","익스클루시브","마그네틱 그레이 메탈릭","블랙원톤","HH  061508","아산출고","2025-04-16 00:00:00","무옵션","3546","","","","","100","100"
"싼타페","가솔린","프레스티지","어비스블랙펄","피칸브라운투톤(디자인플러스)","HH  061515","시흥출고","2025-04-16 00:00:00","무옵션","4134","","","","","100","100"
"싼타페","가솔린","프레스티지","어비스블랙펄","피칸브라운투톤(디자인플러스)","HH  061501","옥천출고","2025-04-16 00:00:00","무옵션","4134","","","","","100","100"
"싼타페","가솔린","프레스티지","어비스블랙펄","피칸브라운투톤(디자인플러스)","HH  061499","아산출고","2025-04-16 00:00:00","무옵션","4134","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","피칸브라운투톤(디자인플러스)","HH  061481","칠곡출고","2025-04-16 00:00:00","무옵션","4142","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","피칸브라운투톤(디자인플러스)","HH  061488","함안출고","2025-04-16 00:00:00","무옵션","4142","","","","","100","100"
"싼타페","가솔린","익스클루시브","마그네틱 그레이 메탈릭","블랙원톤","HH  061526","칠곡출고","2025-04-16 00:00:00","무옵션","3546","","","","","100","100"
"싼타페","가솔린","프레스티지","마그네틱 그레이 메탈릭","피칸브라운투톤(디자인플러스)","HH  061366","시흥출고","2025-04-16 00:00:00","빌트인캠2","4179","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","피칸브라운투톤(디자인플러스)","HH  061456","담양출고","2025-04-16 00:00:00","빌트인캠2","4187","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","블랙원톤","HH  061505","아산출고","2025-04-16 00:00:00","빌트인캠2","4058","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","블랙원톤","HH  061521","영남출고","2025-04-16 00:00:00","빌트인캠2","4058","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","피칸브라운투톤(디자인플러스)","HH  061587","아산출고","2025-04-17 00:00:00","무옵션","4142","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","피칸브라운투톤(디자인플러스)","HH  061589","칠곡출고","2025-04-17 00:00:00","무옵션","4142","","","","","100","100"
"싼타페","가솔린","프레스티지","어비스블랙펄","블랙원톤","HH  061629","울산배송","2025-04-17 00:00:00","빌트인캠2,파킹어시스트플러스1","4027","","","","","100","100"
"싼타페","가솔린","프레스티지","어비스블랙펄","피칸브라운투톤(디자인플러스)","HH  061544","아산출고","2025-04-17 00:00:00","무옵션","4134","","","","","100","100"
"싼타페","가솔린","익스클루시브","마그네틱 그레이 메탈릭","블랙원톤","HH  061496","울산배송","2025-04-17 00:00:00","무옵션","3546","","","","","100","100"
"싼타페","가솔린","캘리그래피","크리미 화이트 펄","피칸브라운투톤(캘리그래피)","HH  061552","영남출고","2025-04-17 00:00:00","파킹어시스트플러스2,빌트인캠2","4678","","","","","150","150"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","블랙원톤","HH  061519","아산출고","2025-04-17 00:00:00","빌트인캠2","4058","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","블랙원톤","HH  061571","칠곡출고","2025-04-17 00:00:00","빌트인캠2","4058","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","블랙원톤","HH  061569","아산출고","2025-04-17 00:00:00","빌트인캠2","4058","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","블랙원톤","HH  061579","칠곡출고","2025-04-17 00:00:00","빌트인캠2","4058","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","블랙원톤","HH  061572","칠곡출고","2025-04-17 00:00:00","빌트인캠2","4058","","","","","100","100"
"싼타페","가솔린","익스클루시브","마그네틱 그레이 메탈릭","블랙원톤","HH  061545","울산배송","2025-04-17 00:00:00","무옵션","3546","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","피칸브라운투톤(디자인플러스)","HH  061538","칠곡출고","2025-04-17 00:00:00","무옵션","4142","","","","","100","100"
"싼타페","가솔린","프레스티지","어비스블랙펄","피칸브라운투톤(디자인플러스)","HH  061513","칠곡출고","2025-04-17 00:00:00","무옵션","4134","","","","","100","100"
"싼타페","가솔린","프레스티지","크리미 화이트 펄","피칸브라운투톤(디자인플러스)","HH  061582","아산출고","2025-04-17 00:00:00","무옵션","4142","","","","","100","100"
